author1,author2,type,acc,L95,U95,p_baseline,p_lexico,t_lexico,t_baseline
Emma Brockes,Kevin McKenna,coref+voice,0.619812398643668,0.4783211754712946,0.7613036218160414,0.07842558375360621,9.74178722386499e-05,-7.146588978961296,2.3510472260951585
Emma Brockes,Kevin McKenna,lexico+voice+coref,0.9662114845938377,0.9273129415009445,1.0,4.863917610747547e-06,0.20928755806222515,-1.36538125389089,33.27658291202299
Emma Brockes,Kevin McKenna,lexico+voice,0.9663294265074451,0.9356642166732411,0.9969946363416492,1.8809834565197189e-06,0.14439253187513115,-1.6176817947783042,42.22172490051367
Emma Brockes,Kevin McKenna,lexico+coref,0.9720938375350141,0.9372768058631648,1.0,2.97309244483362e-06,0.3107942652677303,-1.0819788723356973,37.646593103395205
Emma Brockes,Marina Hyde,lexico_syntactic,0.9318266253869968,0.8743619071358523,0.9892913436381413,3.118460726900935e-05,1.0,0.0,20.863983272482702
Emma Brockes,Marina Hyde,coref,0.5381849845201238,0.4669063076003268,0.6094636614399207,0.21112495376594773,2.231621352829316e-06,-11.936979339319647,1.4873804894308544
Emma Brockes,Marina Hyde,voice,0.5398684210526316,0.3633159491533995,0.7164208929518636,0.5646884045198577,0.00037793499595338673,-5.861240003413306,0.6269664836339524
Emma Brockes,Marina Hyde,coref+voice,0.5578405572755418,0.4327692753765291,0.6829118391745546,0.2684704566751252,6.646191923498307e-05,-7.543918501918842,1.283996851165709
Emma Brockes,Marina Hyde,lexico+voice+coref,0.9452089783281734,0.9072354761788284,0.9831824804775184,5.310486922048368e-06,0.6042700003977242,0.5394372829117682,32.55160095078801
Emma Brockes,Marina Hyde,lexico+voice,0.9252089783281733,0.8395362856757864,1.0,0.00016071606667381709,0.8630663777033916,-0.1781069969517177,13.779996286045561
Emma Brockes,Marina Hyde,lexico+coref,0.9409326625386998,0.885153228251029,0.9967120968263705,2.5504417021504035e-05,0.7603116166060646,0.3156964036658828,21.94761112695623
Emma Brockes,Oliver Burkeman,lexico_syntactic,0.9006199682670271,0.8179030844617844,0.9833368520722697,0.00017692807718807578,1.0,0.0,13.447065445047464
Emma Brockes,Oliver Burkeman,coref,0.5364286448845272,0.3268265201832701,0.7460307695857844,0.6546384879732363,0.002035790933669522,-4.487383108467277,0.48254345189864317
Emma Brockes,Oliver Burkeman,voice,0.5746580625257096,0.4829631519658417,0.6663529730855775,0.08662452876262176,8.160395090509205e-05,-7.328590500508602,2.2605836136098456
Emma Brockes,Oliver Burkeman,coref+voice,0.5771742962919434,0.4703087077924224,0.6840398847914644,0.11544989320806977,0.00016159905288762373,-6.645264329383045,2.0050439079162636
Emma Brockes,Oliver Burkeman,lexico+voice+coref,0.9018668831168831,0.7786414996172499,1.0,0.0008244276601396369,0.9819610549911495,0.02332664996940048,9.054638816151767
Emma Brockes,Oliver Burkeman,lexico+voice,0.9109577922077922,0.8046722755423256,1.0,0.00042676431753649335,0.8365674091177993,0.2131155879759724,10.73525148501201
Emma Brockes,Oliver Burkeman,lexico+coref,0.9056006493506494,0.7791957362212908,1.0,0.0008774651187243785,0.9293131490120989,0.09154134609196765,8.90889372632389
Emma Brockes,Paul Mason,lexico_syntactic,0.978409090909091,0.9409449329943176,1.0,3.7771245901262548e-06,1.0,0.0,35.45459587690046
Emma Brockes,Paul Mason,coref,0.6305176767676767,0.5462657006640312,0.7147696528713221,0.012634738473014911,5.994450319244101e-06,-10.475464965852835,4.3010880167085475
Emma Brockes,Paul Mason,voice,0.5907323232323232,0.37444428157161713,0.8070203648930292,0.30886198333382525,0.00118848818429776,-4.903510176602219,1.164712171728791
Emma Brockes,Paul Mason,coref+voice,0.6132196969696969,0.541734515795362,0.6847048781440318,0.011714959971226534,1.510540276179313e-06,-12.563005862417256,4.39739073608661
Emma Brockes,Paul Mason,lexico+voice+coref,0.945138888888889,0.8275255892937045,1.0,0.0004637274998625522,0.4756738246393257,-0.7483462973605888,10.508196721311476
Emma Brockes,Paul Mason,lexico+voice,0.9694444444444444,0.9022097575786369,1.0,4.1741335265406365e-05,0.7546992579801226,-0.3233793659050086,19.385629512062472
Emma Brockes,Paul Mason,lexico+coref,0.9819444444444445,0.9476700223833302,1.0,2.571522465094246e-06,0.851533614330763,0.19331043112983515,39.04055016213304
Emma Brockes,Simon Jenkins,lexico_syntactic,0.972732984944631,0.9348857161411961,1.0,4.125397928611582e-06,1.0,0.0,34.67931038648542
Emma Brockes,Simon Jenkins,coref,0.6355174364020949,0.5783305281557084,0.6927043446484814,0.0027625562517082586,7.974987576642544e-07,-13.65275686694147,6.5794206140060885
Emma Brockes,Simon Jenkins,voice,0.6987004422726708,0.5571912099952208,0.8402096745501209,0.017562994959043725,0.000828426836262854,-5.194023518926066,3.898550373497479
Emma Brockes,Simon Jenkins,coref+voice,0.7184109855554425,0.6798597720363585,0.7569621990745264,9.541955094010364e-05,1.1152140268737896e-06,-13.070278811197566,15.72988387166194
Emma Brockes,Simon Jenkins,lexico+voice+coref,0.9660663182779643,0.9291896533392788,1.0,3.936070188021828e-06,0.7351717512732572,-0.35028091013365287,35.09014576648811
Emma Brockes,Simon Jenkins,lexico+voice,0.9661103758752135,0.9335141908698822,0.9987065608805449,2.404763053742248e-06,0.7223336803228393,-0.36811989238154125,39.70188141247143
Emma Brockes,Simon Jenkins,lexico+coref,0.9728645638919996,0.9410321897041067,1.0,2.0654932009019735e-06,0.9942869091702089,0.007387074927103201,41.2436249991927
Emma Brockes,Suzanne Moore,lexico_syntactic,0.9619420289855072,0.9075923259271339,1.0,1.9118433991653947e-05,1.0,0.0,23.598228013949694
Emma Brockes,Suzanne Moore,coref,0.5963504958047292,0.46802636557818367,0.7246746260312747,0.10546580959472192,8.52245458275762e-05,-7.283661134364396,2.0846575152167524
Emma Brockes,Suzanne Moore,voice,0.7042185354691076,0.6337178504806518,0.7747192204575635,0.0012974795461033846,4.2191652835552425e-05,-8.038303101557348,8.04249708051363
Emma Brockes,Suzanne Moore,coref+voice,0.617137299771167,0.5256313346587016,0.7086432648836325,0.023710250821906274,1.8607282850730163e-05,-8.994984298836593,3.554142969652585
Emma Brockes,Suzanne Moore,lexico+voice+coref,0.9501231884057972,0.8994368241175013,1.0,1.6057811638623168e-05,0.6705084719805954,-0.4415465876261368,24.656381272031396
Emma Brockes,Suzanne Moore,lexico+voice,0.9405652173913044,0.8494922464033251,1.0,0.00017775844038423792,0.5910600102702985,-0.5596170838400173,13.43104466755501
Emma Brockes,Suzanne Moore,lexico+coref,0.9661086956521739,0.917522555861015,1.0,1.180934047332376e-05,0.8778468179401675,0.1586888865647444,26.63568688717063
Emma Brockes,Will Hutton,lexico_syntactic,0.9821969696969697,0.9454782933516094,1.0,3.378082647742808e-06,1.0,0.0,36.460830005532905
Emma Brockes,Will Hutton,coref,0.7790151515151515,0.692517375565556,0.8655129274647471,0.0008598883977812263,0.00032220423228093026,-6.003305884725191,8.955955724823323
Emma Brockes,Will Hutton,voice,0.8469696969696969,0.7548887935058702,0.9390506004335236,0.00047174431692036513,0.005331670788496629,-3.78738539444498,10.461912085625015
Emma Brockes,Will Hutton,coref+voice,0.823560606060606,0.7028520485912,0.944269163530012,0.0017409210025011784,0.008187696821972647,-3.490892230925315,7.442291414670347
Emma Brockes,Will Hutton,lexico+voice+coref,0.9821969696969697,0.9454782933516094,1.0,3.378082647742808e-06,1.0,0.0,36.460830005532905
Emma Brockes,Will Hutton,lexico+voice,0.9958333333333332,0.9842648120616757,1.0,2.9906044611645056e-08,0.35419202166031893,0.9834450564746688,118.99999999999976
Emma Brockes,Will Hutton,lexico+coref,0.9776515151515153,0.9430736631360721,1.0,2.760428892883942e-06,0.808725176877854,-0.25021729686848193,38.353256027599436
Emma Brockes,Zoe Williams,lexico_syntactic,0.9170859014936976,0.8299827190418341,1.0,0.0001850219710661622,1.0,0.0,13.294762338783096
Emma Brockes,Zoe Williams,coref,0.6670664667666167,0.6007807006255574,0.733352232907676,0.0021947785157320097,0.00022253024737835744,-6.341916880063897,6.997744778415424
Emma Brockes,Zoe Williams,voice,0.5163584874229552,0.40644097276536206,0.6262760020805483,0.7006473801471682,4.6382449456167194e-05,-7.933209865782692,0.4132047788324534
Emma Brockes,Zoe Williams,coref+voice,0.6663168415792103,0.5079791047125057,0.8246545784459149,0.043401178997821935,0.004858637147617999,-3.852738728303902,2.916358347999464
Emma Brockes,Zoe Williams,lexico+voice+coref,0.9150480315397858,0.8175392315194209,1.0,0.0002934442880084184,0.9665433467361326,-0.04327448298757264,11.817990533674369
Emma Brockes,Zoe Williams,lexico+voice,0.899589094341718,0.7897424523843815,1.0,0.0005407846322361918,0.7378884623858599,-0.34652192349248057,10.099873471838862
Emma Brockes,Zoe Williams,lexico+coref,0.9058415236826033,0.8166074362692403,0.9950756110959663,0.00022643786367509193,0.8086191529384182,-0.2503592825865274,12.627424615157091
Gaby Hinsliff,Ian Jack,lexico_syntactic,0.9954545454545455,0.9828343404309191,1.0,4.248167250577204e-08,1.0,0.0,109.0000000000001
Gaby Hinsliff,Ian Jack,coref,0.735281880590805,0.47298956574227674,0.9975741954393333,0.06744606358465978,0.025026975480264207,-2.7508256375818125,2.490531322220854
Gaby Hinsliff,Ian Jack,voice,0.6562304971915955,0.5468270678933367,0.7656339264898544,0.016610431813170807,2.6927185404798368e-05,-8.552130662395436,3.9648245214295774
Gaby Hinsliff,Ian Jack,coref+voice,0.7818805908050759,0.7486241967276748,0.815136984882477,1.9329687895636857e-05,1.6953229341162576e-07,-16.670474093555427,23.533098169618974
Gaby Hinsliff,Ian Jack,lexico+voice+coref,0.9954545454545455,0.9828343404309191,1.0,4.248167250577204e-08,1.0,0.0,109.0000000000001
Gaby Hinsliff,Ian Jack,lexico+voice,0.9954545454545455,0.9828343404309191,1.0,4.248167250577204e-08,1.0,0.0,109.0000000000001
Gaby Hinsliff,Ian Jack,lexico+coref,0.9954545454545455,0.9828343404309191,1.0,4.248167250577204e-08,1.0,0.0,109.0000000000001
Gaby Hinsliff,John Harris,lexico_syntactic,0.9769444444444444,0.9450149531596689,1.0,2.020273982920351e-06,1.0,0.0,41.47294601152835
Gaby Hinsliff,John Harris,coref,0.6705128205128206,0.4929132827509603,0.8481123582746808,0.0560589079880443,0.0015120653505484257,-4.714907950520294,2.665657196254026
Gaby Hinsliff,John Harris,voice,0.7029914529914529,0.49927543073481684,0.906707475248089,0.05050819935316282,0.006141940189819458,-3.688671588920214,2.766569952682008
Gaby Hinsliff,John Harris,coref+voice,0.785491452991453,0.6881778534329589,0.882805052549947,0.0012362052498585308,0.0008324132911100866,-5.190095180921989,8.145329643853875
Gaby Hinsliff,John Harris,lexico+voice+coref,0.9652777777777779,0.9025038169966193,1.0,3.293500840700483e-05,0.6578077965724686,-0.4599305984758046,20.578886413937365
Gaby Hinsliff,John Harris,lexico+voice,0.9875,0.9527944361850276,1.0,2.582210655223574e-06,0.5515968056813715,0.6214495302016606,39.00000000000001
Gaby Hinsliff,John Harris,lexico+coref,0.9798076923076924,0.943891107083972,1.0,3.155037602016173e-06,0.872716732753468,0.1654206273775705,37.09037789773361
Gaby Hinsliff,Jonathan Freedland,lexico_syntactic,0.97,0.886706646844066,1.0,9.69482211534881e-05,1.0,0.0,15.666666666666663
Gaby Hinsliff,Jonathan Freedland,coref,0.569173669467787,0.3595453934162143,0.7788019455193598,0.41141120922641233,0.0011442382444599556,-4.933602033669026,0.916178387858124
Gaby Hinsliff,Jonathan Freedland,voice,0.6101167133520075,0.4403143942344755,0.7799190324695394,0.14614938612209993,0.0007434276372077753,-5.2830849559398985,1.8005231693863448
Gaby Hinsliff,Jonathan Freedland,coref+voice,0.6550256769374416,0.5507183791744249,0.7593329747004584,0.01453568777015968,0.00017820387110047793,-6.551447465890357,4.126463738815649
Gaby Hinsliff,Jonathan Freedland,lexico+voice+coref,0.9449509803921569,0.8592316976074039,1.0,0.00013472489374774483,0.5766749014654129,-0.5818766283282053,14.411949463750128
Gaby Hinsliff,Jonathan Freedland,lexico+voice,0.9494117647058824,0.8609545590281263,1.0,0.00014660114544655462,0.6505815101405332,-0.4704666559212493,14.105884136578847
Gaby Hinsliff,Jonathan Freedland,lexico+coref,0.9441339869281045,0.8529097434263787,1.0,0.00017333978503602593,0.5770054761805825,-0.5813616298427938,13.517389530724818
Gaby Hinsliff,Kevin McKenna,lexico_syntactic,1.0,1.0,1.0,0.0,,,inf
Gaby Hinsliff,Kevin McKenna,coref,0.6604540763673891,0.5461945001766534,0.7747136525581247,0.01755711469105895,3.494463444635251e-05,-8.250779926628729,3.8989461521859914
Gaby Hinsliff,Kevin McKenna,voice,0.570438596491228,0.4431329589482854,0.6977442340341705,0.19929071156140718,1.3784792179365678e-05,-9.368427660962954,1.536215522106032
Gaby Hinsliff,Kevin McKenna,coref+voice,0.666687306501548,0.6237688372367391,0.7096057757663568,0.00041943354646378734,2.2540697990422926e-08,-21.56238123624965,10.783193440086205
Gaby Hinsliff,Kevin McKenna,lexico+voice+coref,1.0,1.0,1.0,0.0,,,inf
Gaby Hinsliff,Kevin McKenna,lexico+voice,1.0,1.0,1.0,0.0,,,inf
Gaby Hinsliff,Kevin McKenna,lexico+coref,0.9894736842105264,0.9602479462610759,1.0,1.2793860295772576e-06,0.34659350708733805,-0.9999999999999916,46.499999999999964
Gaby Hinsliff,Marina Hyde,lexico_syntactic,0.9456088751289989,0.8540646575777677,1.0,0.00017346656047210918,1.0,0.0,13.514874158951905
Gaby Hinsliff,Marina Hyde,coref,0.6180185758513932,0.5289815939026484,0.707055557800138,0.021200615517196437,9.97732624486963e-05,-7.122307701439693,3.680179741870005
Gaby Hinsliff,Marina Hyde,voice,0.7005005159958719,0.5696849891486395,0.8313160428431043,0.013101033210430508,0.0027530642679889266,-4.2622247872914105,4.255448031612225
Gaby Hinsliff,Marina Hyde,coref+voice,0.6341967664258685,0.5411461426057098,0.7272473902460272,0.016074340507470117,0.00016524572859299448,-6.623774876648627,4.004163969890077
Gaby Hinsliff,Marina Hyde,lexico+voice+coref,0.9487564499484005,0.9030591439969552,0.9944537558998457,1.0760433321938004e-05,0.9340324115904504,0.08541243613610135,27.265232007528667
Gaby Hinsliff,Marina Hyde,lexico+voice,0.9581372549019609,0.8955968574409299,1.0,3.450548043046239e-05,0.761738376468365,0.313746576092448,20.338740886222944
Gaby Hinsliff,Marina Hyde,lexico+coref,0.9322170622635021,0.8750308065533093,0.9894033179736949,3.0479467462259532e-05,0.7393715480772547,-0.34447213821613176,20.984534343111076
Gaby Hinsliff,Oliver Burkeman,lexico_syntactic,0.8972222222222221,0.8098392487688538,0.9846051956755905,0.00022688566656291155,1.0,0.0,12.621059354923672
Gaby Hinsliff,Oliver Burkeman,coref,0.5888888888888889,0.40859472304799827,0.7691830547297795,0.24288164364183182,0.0027139016059797246,-4.272787638806133,1.368846958030927
Gaby Hinsliff,Oliver Burkeman,voice,0.736111111111111,0.6218811162312756,0.8503411059909465,0.0045675368692643355,0.01444016921933532,-3.110243736995968,5.738856413474109
Gaby Hinsliff,Oliver Burkeman,coref+voice,0.7125,0.5592686387307675,0.8657313612692326,0.018297112598650377,0.019664466926862956,-2.90749453864219,3.850351389999678
Gaby Hinsliff,Oliver Burkeman,lexico+voice+coref,0.8972222222222221,0.8247200023788716,0.9697244420655727,0.0001089069916163258,1.0,0.0,15.211474861701461
Gaby Hinsliff,Oliver Burkeman,lexico+voice,0.8861111111111111,0.8050855683838344,0.9671366538383878,0.0001885697273222677,0.8022688494056066,-0.2588739206762285,13.23059702438798
Gaby Hinsliff,Oliver Burkeman,lexico+coref,0.9069444444444444,0.827540966917027,0.9863479219718618,0.00014165976883174486,0.8249007603536469,0.22861904265976513,14.22933788353392
Gaby Hinsliff,Paul Mason,lexico_syntactic,0.9875,0.9527944361850276,1.0,2.582210655223574e-06,1.0,0.0,39.0
Gaby Hinsliff,Paul Mason,coref,0.7233080808080807,0.5932451512527461,0.8533710103634153,0.008859919233010258,0.0006094045929542984,-5.449032980156887,4.766943432924393
Gaby Hinsliff,Paul Mason,voice,0.4590151515151515,0.2951405487574874,0.6228897542728156,0.5256612719580422,2.260306755591761e-05,-8.759569022587458,-0.6943857074137696
Gaby Hinsliff,Paul Mason,coref+voice,0.7890656565656566,0.7142864469286401,0.8638448662026732,0.00042717524850064044,0.0001554216418402234,-6.6829199820878875,10.732594408904022
Gaby Hinsliff,Paul Mason,lexico+voice+coref,0.9875,0.9527944361850276,1.0,2.582210655223574e-06,1.0,0.0,39.0
Gaby Hinsliff,Paul Mason,lexico+voice,0.9875,0.9527944361850276,1.0,2.582210655223574e-06,1.0,0.0,39.0
Gaby Hinsliff,Paul Mason,lexico+coref,0.9875,0.9527944361850276,1.0,2.582210655223574e-06,1.0,0.0,39.0
Gaby Hinsliff,Simon Jenkins,lexico_syntactic,0.9804451345755695,0.9413134726718179,1.0,4.418199539425063e-06,1.0,0.0,34.088241523944866
Gaby Hinsliff,Simon Jenkins,coref,0.7099120082815734,0.5698210795601768,0.85000293700297,0.014142650932978382,0.0008594484736859774,-5.163985465455911,4.160220602682032
Gaby Hinsliff,Simon Jenkins,voice,0.6548964803312629,0.5944393608801903,0.7153535997823355,0.0020637764238902647,1.5217462985150259e-06,-12.550877016228815,7.113497608435459
Gaby Hinsliff,Simon Jenkins,coref+voice,0.7576345755693582,0.6059403150464984,0.909328836092218,0.00920242478756629,0.004243107666082282,-3.9488081016224688,4.715460254090907
Gaby Hinsliff,Simon Jenkins,lexico+voice+coref,0.9828260869565216,0.9422651268843897,1.0,4.998260511821719e-06,0.9095202519479684,0.11729158212686606,33.05000974849409
Gaby Hinsliff,Simon Jenkins,lexico+voice,0.9828260869565216,0.9422651268843897,1.0,4.998260511821719e-06,0.9095202519479684,0.11729158212686606,33.05000974849409
Gaby Hinsliff,Simon Jenkins,lexico+coref,0.9806521739130435,0.9402938060619687,1.0,4.988411099116742e-06,0.9920916270086927,0.010225689247924384,33.066361367435974
Gaby Hinsliff,Suzanne Moore,lexico_syntactic,0.9187368421052632,0.7803678643373446,1.0,0.0010981130766278368,1.0,0.0,8.402171313132985
Gaby Hinsliff,Suzanne Moore,coref,0.6343057644110276,0.4440395705995557,0.8245719582224995,0.12157600137882187,0.00997987475527335,-3.356744734691317,1.9598467532720631
Gaby Hinsliff,Suzanne Moore,voice,0.5958095238095238,0.39843277421675233,0.7931862734022952,0.24901886042318994,0.005875041411878757,-3.7195681790879815,1.3477265380097554
Gaby Hinsliff,Suzanne Moore,coref+voice,0.6460952380952382,0.5051211371725024,0.7870693390179739,0.045135366044298075,0.005002811344341755,-3.832122794485571,2.8773044555506235
Gaby Hinsliff,Suzanne Moore,lexico+voice+coref,0.8936842105263156,0.7499541825305096,1.0,0.0016044197767117725,0.7363570398591495,-0.348640210463513,7.604831186294233
Gaby Hinsliff,Suzanne Moore,lexico+voice,0.9374736842105262,0.7975144354832917,1.0,0.0009702786014352781,0.7982124873906247,0.26432372433543244,8.678395177344301
Gaby Hinsliff,Suzanne Moore,lexico+coref,0.8994486215538847,0.7619561530792774,1.0,0.0012830045347454408,0.7906272241647483,-0.27453837036586387,8.06623942675169
Gaby Hinsliff,Will Hutton,lexico_syntactic,0.9949999999999999,0.9811177744740108,1.0,6.241875779673707e-08,1.0,0.0,98.99999999999989
Gaby Hinsliff,Will Hutton,coref,0.6074960127591706,0.4385993930902808,0.7763926324280606,0.15195317768988748,0.00022092670938697037,-6.348662506790187,1.7670974057301048
Gaby Hinsliff,Will Hutton,voice,0.6937759170653907,0.6611575308555233,0.726394303275258,7.911838497380447e-05,1.1085757336454367e-08,-23.592134839141107,16.494016380205434
Gaby Hinsliff,Will Hutton,coref+voice,0.6470733652312599,0.5413076079869716,0.7528391224755482,0.018134792307724357,1.7708838779694258e-05,-9.05571173588773,3.860806518485467
Gaby Hinsliff,Will Hutton,lexico+voice+coref,0.9719999999999999,0.8942595370544615,1.0,7.259298075848476e-05,0.44210584660337804,-0.8086369370248252,16.85714285714285
Gaby Hinsliff,Will Hutton,lexico+voice,0.9866666666666667,0.9628456234084415,1.0,5.783786745117007e-07,0.4257315374538597,-0.839181358296675,56.72309436166426
Gaby Hinsliff,Will Hutton,lexico+coref,0.9949999999999999,0.9811177744740108,1.0,6.241875779673707e-08,1.0,0.0,98.99999999999989
Gaby Hinsliff,Zoe Williams,lexico_syntactic,0.890462962962963,0.7117447591754805,1.0,0.0037298757085689636,1.0,0.0,6.0659684313337925
Gaby Hinsliff,Zoe Williams,coref,0.6222777777777778,0.5215814510975807,0.7229741044579749,0.028004837020310844,0.006686679176846965,-3.6298299911973437,3.3714987306715787
Gaby Hinsliff,Zoe Williams,voice,0.6666666666666667,0.46546084658466824,0.8678724867486652,0.08295379179928056,0.04977626902510959,-2.3088769982893123,2.299838298304277
Gaby Hinsliff,Zoe Williams,coref+voice,0.6296851851851852,0.5197857635575456,0.7395846068128249,0.03060700140343679,0.008682093229096294,-3.45099338970795,3.2763029349148263
Gaby Hinsliff,Zoe Williams,lexico+voice+coref,0.9269259259259259,0.8150461801741895,1.0,0.0004491872656406193,0.6439800320038404,0.48014192952221596,10.594736244300758
Gaby Hinsliff,Zoe Williams,lexico+voice,0.9232962962962963,0.7928467363892259,1.0,0.000840490760462191,0.6911588309599128,0.4119982852876345,9.009297775611042
Gaby Hinsliff,Zoe Williams,lexico+coref,0.9076481481481482,0.78655180459805,1.0,0.0007296913226234089,0.8306144809048099,0.2210188344164833,9.34638216471529
Ian Jack,John Harris,lexico_syntactic,0.9214285714285714,0.8608415721073402,0.9820155707498025,4.237341248846615e-05,1.0,0.0,19.31228328588532
Ian Jack,John Harris,coref,0.6133571428571429,0.5524062358102854,0.6743080499040005,0.006681116133173693,8.793791803028131e-06,-9.952720633833849,5.163662030213351
Ian Jack,John Harris,voice,0.5297619047619048,0.4239409348393225,0.635582874684487,0.47850927465649107,1.9820281931810922e-05,-8.917987008573428,0.7808688094430304
Ian Jack,John Harris,coref+voice,0.6234761904761904,0.5496979313740566,0.6972544495783242,0.009685379790067379,2.4465133976445105e-05,-8.665249222393946,4.646692248206967
Ian Jack,John Harris,lexico+voice+coref,0.943452380952381,0.889015318887247,0.997889443017515,2.2633244514915058e-05,0.47431133368565626,0.7507372525698023,22.617333591779644
Ian Jack,John Harris,lexico+voice,0.9386904761904763,0.8766556876724027,1.0,3.968531861125825e-05,0.5955656121352009,0.5527069074435245,19.634144879224976
Ian Jack,John Harris,lexico+coref,0.9180238095238096,0.8699548656516776,0.9660927533959416,1.745416124469143e-05,0.905732350459979,-0.12222896379667099,24.14490659282795
Ian Jack,Jonathan Freedland,lexico_syntactic,0.9800273597811218,0.9491979656890758,1.0,1.7117614655647598e-06,1.0,0.0,43.23048352640753
Ian Jack,Jonathan Freedland,coref,0.7177056141863521,0.5991900846175224,0.8362211437551819,0.006981844283646458,0.0003429603826452032,-5.947440875687589,5.100155980240005
Ian Jack,Jonathan Freedland,voice,0.6655485704005187,0.6249163491237075,0.7061807916773299,0.00034808208051559375,1.3781758753785052e-07,-17.118845248057138,11.312118892779505
Ian Jack,Jonathan Freedland,coref+voice,0.7725584676712165,0.7041420653891515,0.8409748699532815,0.0003799221351528053,5.872724253115743e-05,-7.67607938140875,11.060850880846994
Ian Jack,Jonathan Freedland,lexico+voice+coref,0.9730506155950753,0.9330330817966277,1.0,5.139047946592606e-06,0.7113719923430643,-0.38345458209321226,32.820589914281555
Ian Jack,Jonathan Freedland,lexico+voice,0.97447597193416,0.9509470773339481,0.9980048665343719,6.092857750254245e-07,0.7014454101830465,-0.39742759620552653,55.98888142406415
Ian Jack,Jonathan Freedland,lexico+coref,0.9806429548563612,0.9505865581005525,1.0,1.5388096905037946e-06,0.9693081511386186,0.03969613979445768,44.39916035846339
Ian Jack,Kevin McKenna,lexico_syntactic,0.963975155279503,0.9228896474555498,1.0,6.1663933999141385e-06,1.0,0.0,31.354159094953058
Ian Jack,Kevin McKenna,coref,0.7650621118012423,0.7183688420711853,0.8117553815312992,9.467928883993173e-05,2.0457745278061027e-05,-8.87959954851159,15.760952427159447
Ian Jack,Kevin McKenna,voice,0.7607660455486542,0.6673971994677805,0.8541348916295279,0.001490450929162581,0.0005532469593821117,-5.530894239882356,7.754220397435724
Ian Jack,Kevin McKenna,coref+voice,0.7783385093167701,0.7187209789679339,0.8379560396656063,0.00020434308391071258,0.00010014076420839237,-7.118576525664557,12.962489174892221
Ian Jack,Kevin McKenna,lexico+voice+coref,0.9593944099378883,0.9357456537532147,0.9830431661225618,7.074416372342724e-07,0.7952681357574181,-0.2682850008743185,53.934479719229614
Ian Jack,Kevin McKenna,lexico+voice,0.9770186335403727,0.9486763760132639,1.0,1.2544880379068669e-06,0.4887909707415429,0.7255532247385584,46.72937746453457
Ian Jack,Kevin McKenna,lexico+coref,0.9593944099378883,0.9357456537532147,0.9830431661225618,7.074416372342724e-07,0.7952681357574181,-0.2682850008743185,53.934479719229614
Ian Jack,Marina Hyde,lexico_syntactic,0.959288537549407,0.9223028377307754,0.9962742373680387,4.222368264160693e-06,1.0,0.0,34.47790411444714
Ian Jack,Marina Hyde,coref,0.5486166007905139,0.47667873263025523,0.6205544689507726,0.13384317451347358,6.233296334503408e-07,-14.095993637484865,1.8763597914171544
Ian Jack,Marina Hyde,voice,0.50098814229249,0.436506600429299,0.565469684155681,0.9681014689016318,1.3789979420289063e-07,-17.117537996570878,0.04254741360006041
Ian Jack,Marina Hyde,coref+voice,0.6067193675889329,0.49917117299066194,0.7142675621872038,0.05110871320508638,2.569758070156953e-05,-8.607116060006234,2.7550482542164496
Ian Jack,Marina Hyde,lexico+voice+coref,0.9683794466403162,0.9254979127187595,1.0,7.042764688068509e-06,0.6676147804306083,0.44572053110725407,30.326103174822073
Ian Jack,Marina Hyde,lexico+voice,0.9820158102766797,0.9452648908219856,1.0,3.3950201815756283e-06,0.2607342664191055,1.2102246353372506,36.41515523769307
Ian Jack,Marina Hyde,lexico+coref,0.9820158102766797,0.9452648908219857,1.0,3.3950201815756164e-06,0.2607342664191055,1.2102246353372506,36.41515523769308
Ian Jack,Oliver Burkeman,lexico_syntactic,0.9813636363636362,0.9444400996882797,1.0,3.477829238120399e-06,1.0,0.0,36.195874835955884
Ian Jack,Oliver Burkeman,coref,0.49395670995671,0.3739676890608555,0.6139457308525644,0.8955475797133787,4.834109860848869e-06,-10.779357150693931,-0.13983665284298402
Ian Jack,Oliver Burkeman,voice,0.6545844155844156,0.4211525062726004,0.8880163248962307,0.13982026883906662,0.004954273939303091,-3.8389914624837878,1.8386309963129333
Ian Jack,Oliver Burkeman,coref+voice,0.5401385281385281,0.4848499501427643,0.595427106134292,0.11406177584122375,7.751068753507118e-08,-18.425938027437187,2.0156499591760015
Ian Jack,Oliver Burkeman,lexico+voice+coref,0.9813636363636362,0.9444400996882797,1.0,3.477829238120399e-06,1.0,0.0,36.195874835955884
Ian Jack,Oliver Burkeman,lexico+voice,0.9573160173160173,0.9097931902105031,1.0,1.1665228925852439e-05,0.29947679558934515,-1.1094326467364484,26.71795629890628
Ian Jack,Oliver Burkeman,lexico+coref,0.9563636363636363,0.9021407966047653,1.0,1.987907168934462e-05,0.3209171126479126,-1.0580836832127072,23.36780201860953
Ian Jack,Paul Mason,lexico_syntactic,0.962,0.9105046146414183,1.0,1.5418720711722202e-05,1.0,0.0,24.909370609994276
Ian Jack,Paul Mason,coref,0.7654069264069265,0.560022908740194,0.9707909440736591,0.02300582609889534,0.03272732817616717,-2.5778151444659536,3.5878534760373535
Ian Jack,Paul Mason,voice,0.6679047619047619,0.4978886484878276,0.8379208753216962,0.05180062350133738,0.001763499552954271,-4.59650232657566,2.741965717018001
Ian Jack,Paul Mason,coref+voice,0.7157359307359308,0.5735939765692867,0.8578778849025749,0.013543165441439279,0.001943210518140327,-4.522608403344632,4.2139491638396676
